id_batiment,nb_maisons_x,infra_id,infra_type,longueur,type_infra_src,nb_maisons_y,type_batiment,type_infra,nb_maisons
E000101,1,P000231,infra_intacte,35.9197570336097,fourreau,7,habitation,infra_intacte,1
E000101,1,P000003,infra_intacte,9.04907045918167,fourreau,7,habitation,infra_intacte,1
E000101,1,P007392,infra_intacte,10.9133451579785,aerien,7,habitation,infra_intacte,1
E000102,1,P007111,infra_intacte,12.3144613356693,fourreau,1,habitation,infra_intacte,1
E000102,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1
E000102,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1
E000102,1,P000394,infra_intacte,37.5183055134459,fourreau,1,habitation,infra_intacte,1
E000102,1,P000395,infra_intacte,61.6365018431784,fourreau,1,habitation,infra_intacte,1
E000102,1,P000381,infra_intacte,55.0605613618661,aerien,1,habitation,infra_intacte,1
E000102,1,P000126,infra_intacte,6.38951344091244,aerien,1,habitation,infra_intacte,1
E000102,1,P000231,infra_intacte,35.9197570336097,fourreau,1,habitation,infra_intacte,1
E000102,1,P000003,infra_intacte,9.04907045918167,fourreau,1,habitation,infra_intacte,1
E000102,1,P007371,infra_intacte,12.6909149265491,fourreau,1,habitation,infra_intacte,1
E000103,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000103,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000103,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000103,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000103,1,P000395,infra_intacte,61.6365018431784,fourreau,5,habitation,infra_intacte,1
E000103,1,P000381,infra_intacte,55.0605613618661,aerien,5,habitation,infra_intacte,1
E000103,1,P000126,infra_intacte,6.38951344091244,aerien,5,habitation,infra_intacte,1
E000103,1,P000231,infra_intacte,35.9197570336097,fourreau,5,habitation,infra_intacte,1
E000103,1,P000196,infra_intacte,39.4010293899074,aerien,5,habitation,infra_intacte,1
E000103,1,P007124,infra_intacte,15.0807400152727,aerien,5,habitation,infra_intacte,1
E000104,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1
E000104,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1
E000104,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1
E000104,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1
E000104,1,P000395,infra_intacte,61.6365018431784,fourreau,7,habitation,infra_intacte,1
E000104,1,P000381,infra_intacte,55.0605613618661,aerien,7,habitation,infra_intacte,1
E000104,1,P000126,infra_intacte,6.38951344091244,aerien,7,habitation,infra_intacte,1
E000104,1,P000231,infra_intacte,35.9197570336097,fourreau,7,habitation,infra_intacte,1
E000104,1,P000196,infra_intacte,39.4010293899074,aerien,7,habitation,infra_intacte,1
E000104,1,P007344,infra_intacte,17.3063273371394,aerien,7,habitation,infra_intacte,1
E000105,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000105,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000105,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000105,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000105,1,P000395,infra_intacte,61.6365018431784,fourreau,5,habitation,infra_intacte,1
E000105,1,P000381,infra_intacte,55.0605613618661,aerien,5,habitation,infra_intacte,1
E000105,1,P000126,infra_intacte,6.38951344091244,aerien,5,habitation,infra_intacte,1
E000105,1,P000231,infra_intacte,35.9197570336097,fourreau,5,habitation,infra_intacte,1
E000105,1,P000196,infra_intacte,39.4010293899074,aerien,5,habitation,infra_intacte,1
E000105,1,P007279,infra_intacte,15.71688499935,fourreau,5,habitation,infra_intacte,1
E000106,1,P007111,infra_intacte,12.3144613356693,fourreau,1,école,infra_intacte,1
E000106,1,P007982,infra_intacte,49.956115228201,fourreau,1,école,infra_intacte,1
E000106,1,P000181,infra_intacte,6.18934271279126,aerien,1,école,infra_intacte,1
E000106,1,P000394,infra_intacte,37.5183055134459,fourreau,1,école,infra_intacte,1
E000106,1,P000395,infra_intacte,61.6365018431784,fourreau,1,école,infra_intacte,1
E000106,1,P000365,infra_intacte,16.3300457606061,fourreau,1,école,infra_intacte,1
E000106,1,P005500,a_remplacer,13.1420349052071,aerien,1,école,a_remplacer,1
E000106,1,P007990,a_remplacer,18.7028610321555,aerien,1,école,a_remplacer,1
E000106,1,P001391,a_remplacer,7.63593644945982,fourreau,1,école,a_remplacer,1
E000106,1,P007752,a_remplacer,3.12835142463862,aerien,1,école,a_remplacer,1
E000107,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1
E000107,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1
E000107,1,P000181,infra_intacte,6.18934271279126,aerien,2,habitation,infra_intacte,1
E000107,1,P000394,infra_intacte,37.5183055134459,fourreau,2,habitation,infra_intacte,1
E000107,1,P000395,infra_intacte,61.6365018431784,fourreau,2,habitation,infra_intacte,1
E000107,1,P000365,infra_intacte,16.3300457606061,fourreau,2,habitation,infra_intacte,1
E000107,1,P005500,a_remplacer,13.1420349052071,aerien,2,habitation,a_remplacer,1
E000107,1,P007990,a_remplacer,18.7028610321555,aerien,2,habitation,a_remplacer,1
E000107,1,P001391,a_remplacer,7.63593644945982,fourreau,2,habitation,a_remplacer,1
E000107,1,P007689,a_remplacer,5.1037127857757,aerien,2,habitation,a_remplacer,1
E000108,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000108,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000108,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000108,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000108,1,P000395,infra_intacte,61.6365018431784,fourreau,6,habitation,infra_intacte,1
E000108,1,P000365,infra_intacte,16.3300457606061,fourreau,6,habitation,infra_intacte,1
E000108,1,P005500,a_remplacer,13.1420349052071,aerien,6,habitation,a_remplacer,1
E000108,1,P007991,a_remplacer,7.5088306175948,fourreau,6,habitation,a_remplacer,1
E000108,1,P007997,a_remplacer,30.1295771789513,fourreau,6,habitation,a_remplacer,1
E000108,1,P007476,a_remplacer,4.92849119929359,fourreau,6,habitation,a_remplacer,1
E000109,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000109,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000109,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000109,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000109,1,P000395,infra_intacte,61.6365018431784,fourreau,6,habitation,infra_intacte,1
E000109,1,P000365,infra_intacte,16.3300457606061,fourreau,6,habitation,infra_intacte,1
E000109,1,P005500,a_remplacer,13.1420349052071,aerien,6,habitation,a_remplacer,1
E000109,1,P007991,a_remplacer,7.5088306175948,fourreau,6,habitation,a_remplacer,1
E000109,1,P007997,a_remplacer,30.1295771789513,fourreau,6,habitation,a_remplacer,1
E000109,1,P007572,a_remplacer,5.62700791605979,aerien,6,habitation,a_remplacer,1
E000110,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1
E000110,1,P007982,infra_intacte,49.956115228201,fourreau,3,habitation,infra_intacte,1
E000110,1,P000181,infra_intacte,6.18934271279126,aerien,3,habitation,infra_intacte,1
E000110,1,P000394,infra_intacte,37.5183055134459,fourreau,3,habitation,infra_intacte,1
E000110,1,P000395,infra_intacte,61.6365018431784,fourreau,3,habitation,infra_intacte,1
E000110,1,P000365,infra_intacte,16.3300457606061,fourreau,3,habitation,infra_intacte,1
E000110,1,P005500,a_remplacer,13.1420349052071,aerien,3,habitation,a_remplacer,1
E000110,1,P007991,a_remplacer,7.5088306175948,fourreau,3,habitation,a_remplacer,1
E000110,1,P007998,a_remplacer,37.0636340148083,aerien,3,habitation,a_remplacer,1
E000110,1,P007554,a_remplacer,8.72690474251765,fourreau,3,habitation,a_remplacer,1
E000111,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000111,1,P007983,infra_intacte,40.3209288665353,aerien,5,habitation,infra_intacte,1
E000111,1,P000160,infra_intacte,44.6252544771484,semi-aerien,5,habitation,infra_intacte,1
E000111,1,P000348,infra_intacte,9.12960147203556,aerien,5,habitation,infra_intacte,1
E000111,1,P000020,infra_intacte,51.3121054948589,aerien,5,habitation,infra_intacte,1
E000111,1,P000020,infra_intacte,51.3121054948589,aerien,5,habitation,infra_intacte,1
E000111,1,P000348,infra_intacte,9.12960147203556,aerien,5,habitation,infra_intacte,1
E000111,1,P005770,a_remplacer,13.8935987811649,aerien,5,habitation,a_remplacer,1
E000111,1,P007985,a_remplacer,10.4897301634131,aerien,5,habitation,a_remplacer,1
E000111,1,P007813,a_remplacer,1.36523196955369,fourreau,5,habitation,a_remplacer,1
E000112,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000112,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000112,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000112,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000112,1,P000395,infra_intacte,61.6365018431784,fourreau,6,habitation,infra_intacte,1
E000112,1,P000334,infra_intacte,9.01673275932094,aerien,6,habitation,infra_intacte,1
E000112,1,P000256,infra_intacte,29.4336698447574,aerien,6,habitation,infra_intacte,1
E000112,1,P000342,infra_intacte,46.9750777540081,aerien,6,habitation,infra_intacte,1
E000112,1,P000299,infra_intacte,40.9643100899287,aerien,6,habitation,infra_intacte,1
E000112,1,P005664,a_remplacer,12.9108403618454,aerien,6,habitation,a_remplacer,1
E000112,1,P007448,a_remplacer,7.9742290455672,aerien,6,habitation,a_remplacer,1
E000113,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1
E000113,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1
E000113,1,P000181,infra_intacte,6.18934271279126,aerien,2,habitation,infra_intacte,1
E000113,1,P000394,infra_intacte,37.5183055134459,fourreau,2,habitation,infra_intacte,1
E000113,1,P000395,infra_intacte,61.6365018431784,fourreau,2,habitation,infra_intacte,1
E000113,1,P000334,infra_intacte,9.01673275932094,aerien,2,habitation,infra_intacte,1
E000113,1,P000256,infra_intacte,29.4336698447574,aerien,2,habitation,infra_intacte,1
E000113,1,P000342,infra_intacte,46.9750777540081,aerien,2,habitation,infra_intacte,1
E000113,1,P000299,infra_intacte,40.9643100899287,aerien,2,habitation,infra_intacte,1
E000113,1,P007993,infra_intacte,36.5466571292562,aerien,2,habitation,infra_intacte,1
E000113,1,P007182,infra_intacte,15.3359058661079,fourreau,2,habitation,infra_intacte,1
E000114,1,P007111,infra_intacte,12.3144613356693,fourreau,8,habitation,infra_intacte,1
E000114,1,P007982,infra_intacte,49.956115228201,fourreau,8,habitation,infra_intacte,1
E000114,1,P000181,infra_intacte,6.18934271279126,aerien,8,habitation,infra_intacte,1
E000114,1,P000394,infra_intacte,37.5183055134459,fourreau,8,habitation,infra_intacte,1
E000114,1,P000395,infra_intacte,61.6365018431784,fourreau,8,habitation,infra_intacte,1
E000114,1,P000334,infra_intacte,9.01673275932094,aerien,8,habitation,infra_intacte,1
E000114,1,P000256,infra_intacte,29.4336698447574,aerien,8,habitation,infra_intacte,1
E000114,1,P000342,infra_intacte,46.9750777540081,aerien,8,habitation,infra_intacte,1
E000114,1,P000147,infra_intacte,8.55081737658467,fourreau,8,habitation,infra_intacte,1
E000114,1,P007987,infra_intacte,2.11286201690786,aerien,8,habitation,infra_intacte,1
E000114,1,P007280,infra_intacte,9.41012043744698,aerien,8,habitation,infra_intacte,1
E000115,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1
E000115,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1
E000115,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1
E000115,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1
E000115,1,P000395,infra_intacte,61.6365018431784,fourreau,7,habitation,infra_intacte,1
E000115,1,P000334,infra_intacte,9.01673275932094,aerien,7,habitation,infra_intacte,1
E000115,1,P000256,infra_intacte,29.4336698447574,aerien,7,habitation,infra_intacte,1
E000115,1,P000342,infra_intacte,46.9750777540081,aerien,7,habitation,infra_intacte,1
E000115,1,P000147,infra_intacte,8.55081737658467,fourreau,7,habitation,infra_intacte,1
E000115,1,P007987,infra_intacte,2.11286201690786,aerien,7,habitation,infra_intacte,1
E000115,1,P007323,infra_intacte,10.869911547093,aerien,7,habitation,infra_intacte,1
E000116,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000116,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000116,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000116,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000116,1,P000395,infra_intacte,61.6365018431784,fourreau,5,habitation,infra_intacte,1
E000116,1,P000334,infra_intacte,9.01673275932094,aerien,5,habitation,infra_intacte,1
E000116,1,P000256,infra_intacte,29.4336698447574,aerien,5,habitation,infra_intacte,1
E000116,1,P000342,infra_intacte,46.9750777540081,aerien,5,habitation,infra_intacte,1
E000116,1,P000147,infra_intacte,8.55081737658467,fourreau,5,habitation,infra_intacte,1
E000116,1,P007987,infra_intacte,2.11286201690786,aerien,5,habitation,infra_intacte,1
E000116,1,P007229,infra_intacte,12.4750674343251,fourreau,5,habitation,infra_intacte,1
E000117,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000117,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000117,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000117,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000117,1,P000395,infra_intacte,61.6365018431784,fourreau,6,habitation,infra_intacte,1
E000117,1,P000334,infra_intacte,9.01673275932094,aerien,6,habitation,infra_intacte,1
E000117,1,P000256,infra_intacte,29.4336698447574,aerien,6,habitation,infra_intacte,1
E000117,1,P000342,infra_intacte,46.9750777540081,aerien,6,habitation,infra_intacte,1
E000117,1,P000147,infra_intacte,8.55081737658467,fourreau,6,habitation,infra_intacte,1
E000117,1,P007987,infra_intacte,2.11286201690786,aerien,6,habitation,infra_intacte,1
E000117,1,P007358,infra_intacte,16.1381479206617,aerien,6,habitation,infra_intacte,1
E000118,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1
E000118,1,P007982,infra_intacte,49.956115228201,fourreau,3,habitation,infra_intacte,1
E000118,1,P000181,infra_intacte,6.18934271279126,aerien,3,habitation,infra_intacte,1
E000118,1,P000394,infra_intacte,37.5183055134459,fourreau,3,habitation,infra_intacte,1
E000118,1,P000290,infra_intacte,8.47672659966467,aerien,3,habitation,infra_intacte,1
E000118,1,P000163,infra_intacte,75.17605370515,fourreau,3,habitation,infra_intacte,1
E000118,1,P000046,infra_intacte,8.30452519736441,aerien,3,habitation,infra_intacte,1
E000118,1,P000279,infra_intacte,50.202138820988,aerien,3,habitation,infra_intacte,1
E000118,1,P000317,infra_intacte,54.690025622208,aerien,3,habitation,infra_intacte,1
E000118,1,P000292,infra_intacte,7.44523988901172,aerien,3,habitation,infra_intacte,1
E000118,1,P000326,infra_intacte,53.433468257073,semi-aerien,3,habitation,infra_intacte,1
E000118,1,P007291,infra_intacte,7.69052586349348,aerien,3,habitation,infra_intacte,1
E000119,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000119,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000119,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000119,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000119,1,P000290,infra_intacte,8.47672659966467,aerien,6,habitation,infra_intacte,1
E000119,1,P000163,infra_intacte,75.17605370515,fourreau,6,habitation,infra_intacte,1
E000119,1,P000046,infra_intacte,8.30452519736441,aerien,6,habitation,infra_intacte,1
E000119,1,P000279,infra_intacte,50.202138820988,aerien,6,habitation,infra_intacte,1
E000119,1,P000317,infra_intacte,54.690025622208,aerien,6,habitation,infra_intacte,1
E000119,1,P000292,infra_intacte,7.44523988901172,aerien,6,habitation,infra_intacte,1
E000119,1,P000326,infra_intacte,53.433468257073,semi-aerien,6,habitation,infra_intacte,1
E000119,1,P007141,infra_intacte,9.62900460108917,fourreau,6,habitation,infra_intacte,1
E000120,1,P007111,infra_intacte,12.3144613356693,fourreau,4,habitation,infra_intacte,1
E000120,1,P007982,infra_intacte,49.956115228201,fourreau,4,habitation,infra_intacte,1
E000120,1,P000181,infra_intacte,6.18934271279126,aerien,4,habitation,infra_intacte,1
E000120,1,P000394,infra_intacte,37.5183055134459,fourreau,4,habitation,infra_intacte,1
E000120,1,P000395,infra_intacte,61.6365018431784,fourreau,4,habitation,infra_intacte,1
E000120,1,P000334,infra_intacte,9.01673275932094,aerien,4,habitation,infra_intacte,1
E000120,1,P000256,infra_intacte,29.4336698447574,aerien,4,habitation,infra_intacte,1
E000120,1,P000342,infra_intacte,46.9750777540081,aerien,4,habitation,infra_intacte,1
E000120,1,P000147,infra_intacte,8.55081737658467,fourreau,4,habitation,infra_intacte,1
E000120,1,P000149,infra_intacte,57.9812171320305,aerien,4,habitation,infra_intacte,1
E000120,1,P008000,infra_intacte,5.05137770829757,fourreau,4,habitation,infra_intacte,1
E000120,1,P007400,infra_intacte,16.8891546758043,aerien,4,habitation,infra_intacte,1
E000121,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1
E000121,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1
E000121,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1
E000121,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1
E000121,1,P000290,infra_intacte,8.47672659966467,aerien,7,habitation,infra_intacte,1
E000121,1,P000163,infra_intacte,75.17605370515,fourreau,7,habitation,infra_intacte,1
E000121,1,P000046,infra_intacte,8.30452519736441,aerien,7,habitation,infra_intacte,1
E000121,1,P000279,infra_intacte,50.202138820988,aerien,7,habitation,infra_intacte,1
E000121,1,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,1
E000121,1,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,1
E000121,1,P000326,infra_intacte,53.433468257073,semi-aerien,7,habitation,infra_intacte,1
E000121,1,P000009,infra_intacte,7.13199508765627,fourreau,7,habitation,infra_intacte,1
E000121,1,P007234,infra_intacte,8.66540819628589,aerien,7,habitation,infra_intacte,1
E000122,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1
E000122,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1
E000122,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1
E000122,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1
E000122,1,P000290,infra_intacte,8.47672659966467,aerien,7,habitation,infra_intacte,1
E000122,1,P000163,infra_intacte,75.17605370515,fourreau,7,habitation,infra_intacte,1
E000122,1,P000046,infra_intacte,8.30452519736441,aerien,7,habitation,infra_intacte,1
E000122,1,P000279,infra_intacte,50.202138820988,aerien,7,habitation,infra_intacte,1
E000122,1,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,1
E000122,1,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,1
E000122,1,P000326,infra_intacte,53.433468257073,semi-aerien,7,habitation,infra_intacte,1
E000122,1,P000331,infra_intacte,38.7714051252168,aerien,7,habitation,infra_intacte,1
E000122,1,P007187,infra_intacte,12.9497743299952,fourreau,7,habitation,infra_intacte,1
E000123,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000123,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000123,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000123,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000123,1,P000290,infra_intacte,8.47672659966467,aerien,5,habitation,infra_intacte,1
E000123,1,P000163,infra_intacte,75.17605370515,fourreau,5,habitation,infra_intacte,1
E000123,1,P000046,infra_intacte,8.30452519736441,aerien,5,habitation,infra_intacte,1
E000123,1,P000279,infra_intacte,50.202138820988,aerien,5,habitation,infra_intacte,1
E000123,1,P000317,infra_intacte,54.690025622208,aerien,5,habitation,infra_intacte,1
E000123,1,P000292,infra_intacte,7.44523988901172,aerien,5,habitation,infra_intacte,1
E000123,1,P000326,infra_intacte,53.433468257073,semi-aerien,5,habitation,infra_intacte,1
E000123,1,P000326,infra_intacte,53.433468257073,semi-aerien,5,habitation,infra_intacte,1
E000123,1,P007310,infra_intacte,13.1803355463971,aerien,5,habitation,infra_intacte,1
E000124,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1
E000124,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1
E000124,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1
E000124,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1
E000124,1,P000290,infra_intacte,8.47672659966467,aerien,7,habitation,infra_intacte,1
E000124,1,P000163,infra_intacte,75.17605370515,fourreau,7,habitation,infra_intacte,1
E000124,1,P000046,infra_intacte,8.30452519736441,aerien,7,habitation,infra_intacte,1
E000124,1,P000279,infra_intacte,50.202138820988,aerien,7,habitation,infra_intacte,1
E000124,1,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,1
E000124,1,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,1
E000124,1,P000292,infra_intacte,7.44523988901172,aerien,7,habitation,infra_intacte,1
E000124,1,P000317,infra_intacte,54.690025622208,aerien,7,habitation,infra_intacte,1
E000124,1,P007353,infra_intacte,6.46074513558946,aerien,7,habitation,infra_intacte,1
E000125,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000125,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000125,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000125,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000125,1,P000290,infra_intacte,8.47672659966467,aerien,6,habitation,infra_intacte,1
E000125,1,P000163,infra_intacte,75.17605370515,fourreau,6,habitation,infra_intacte,1
E000125,1,P000046,infra_intacte,8.30452519736441,aerien,6,habitation,infra_intacte,1
E000125,1,P000279,infra_intacte,50.202138820988,aerien,6,habitation,infra_intacte,1
E000125,1,P000317,infra_intacte,54.690025622208,aerien,6,habitation,infra_intacte,1
E000125,1,P000292,infra_intacte,7.44523988901172,aerien,6,habitation,infra_intacte,1
E000125,1,P000292,infra_intacte,7.44523988901172,aerien,6,habitation,infra_intacte,1
E000125,1,P000317,infra_intacte,54.690025622208,aerien,6,habitation,infra_intacte,1
E000125,1,P007222,infra_intacte,8.89093166587966,aerien,6,habitation,infra_intacte,1
E000126,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000126,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000126,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000126,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000126,1,P000290,infra_intacte,8.47672659966467,aerien,6,habitation,infra_intacte,1
E000126,1,P000163,infra_intacte,75.17605370515,fourreau,6,habitation,infra_intacte,1
E000126,1,P000046,infra_intacte,8.30452519736441,aerien,6,habitation,infra_intacte,1
E000126,1,P000279,infra_intacte,50.202138820988,aerien,6,habitation,infra_intacte,1
E000126,1,P000317,infra_intacte,54.690025622208,aerien,6,habitation,infra_intacte,1
E000126,1,P000292,infra_intacte,7.44523988901172,aerien,6,habitation,infra_intacte,1
E000126,1,P000292,infra_intacte,7.44523988901172,aerien,6,habitation,infra_intacte,1
E000126,1,P000317,infra_intacte,54.690025622208,aerien,6,habitation,infra_intacte,1
E000126,1,P007331,infra_intacte,19.5569431471166,aerien,6,habitation,infra_intacte,1
E000127,1,P007111,infra_intacte,12.3144613356693,fourreau,8,habitation,infra_intacte,1
E000127,1,P007982,infra_intacte,49.956115228201,fourreau,8,habitation,infra_intacte,1
E000127,1,P000181,infra_intacte,6.18934271279126,aerien,8,habitation,infra_intacte,1
E000127,1,P000394,infra_intacte,37.5183055134459,fourreau,8,habitation,infra_intacte,1
E000127,1,P000395,infra_intacte,61.6365018431784,fourreau,8,habitation,infra_intacte,1
E000127,1,P000334,infra_intacte,9.01673275932094,aerien,8,habitation,infra_intacte,1
E000127,1,P000256,infra_intacte,29.4336698447574,aerien,8,habitation,infra_intacte,1
E000127,1,P000342,infra_intacte,46.9750777540081,aerien,8,habitation,infra_intacte,1
E000127,1,P000147,infra_intacte,8.55081737658467,fourreau,8,habitation,infra_intacte,1
E000127,1,P000149,infra_intacte,57.9812171320305,aerien,8,habitation,infra_intacte,1
E000127,1,P005117,a_remplacer,13.2627025810985,aerien,8,habitation,a_remplacer,1
E000127,1,P000873,a_remplacer,5.46510947034025,aerien,8,habitation,a_remplacer,1
E000127,1,P007790,a_remplacer,5.85611808756648,fourreau,8,habitation,a_remplacer,1
E000128,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1
E000128,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1
E000128,1,P000181,infra_intacte,6.18934271279126,aerien,6,habitation,infra_intacte,1
E000128,1,P000394,infra_intacte,37.5183055134459,fourreau,6,habitation,infra_intacte,1
E000128,1,P000395,infra_intacte,61.6365018431784,fourreau,6,habitation,infra_intacte,1
E000128,1,P000334,infra_intacte,9.01673275932094,aerien,6,habitation,infra_intacte,1
E000128,1,P000256,infra_intacte,29.4336698447574,aerien,6,habitation,infra_intacte,1
E000128,1,P000342,infra_intacte,46.9750777540081,aerien,6,habitation,infra_intacte,1
E000128,1,P000147,infra_intacte,8.55081737658467,fourreau,6,habitation,infra_intacte,1
E000128,1,P007987,infra_intacte,2.11286201690786,aerien,6,habitation,infra_intacte,1
E000128,1,P005317,a_remplacer,11.95171127553,aerien,6,habitation,a_remplacer,1
E000128,1,P001156,a_remplacer,13.4887076792516,aerien,6,habitation,a_remplacer,1
E000128,1,P007679,a_remplacer,4.5706986139249,semi-aerien,6,habitation,a_remplacer,1
E000129,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1
E000129,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1
E000129,1,P000181,infra_intacte,6.18934271279126,aerien,5,habitation,infra_intacte,1
E000129,1,P000394,infra_intacte,37.5183055134459,fourreau,5,habitation,infra_intacte,1
E000129,1,P000395,infra_intacte,61.6365018431784,fourreau,5,habitation,infra_intacte,1
