id_batiment,nb_maisons_x,infra_id,infra_type,longueur,type_infra_src,nb_maisons_y,type_batiment,type_infra,nb_maisons,hours_per_m,cost_per_m,man_hours,time_total_h,material_cost,labor_cost,cost_total,a_reparer,is_hospital
E000007,1,P007982,infra_intacte,49.956115228201,fourreau,1,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000007,1,P000181,infra_intacte,6.18934271279126,aerien,1,habitation,infra_intacte,1,2,500,12.37868542558252,3.09467135639563,3094.67135639563,464.2007034593445,3558.8720598549744,0,0
E000007,1,P007132,infra_intacte,6.38798150462252,aerien,1,habitation,infra_intacte,1,2,500,12.77596300924504,3.19399075231126,3193.9907523112597,479.098612846689,3673.0893651579486,0,0
E000008,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000008,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000008,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000008,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000008,1,P000352,infra_intacte,3.33298661989259,aerien,6,habitation,infra_intacte,1,2,500,6.66597323978518,1.666493309946295,1666.493309946295,249.97399649194426,1916.4673064382393,0,0
E000008,1,P007320,infra_intacte,5.49514798849418,fourreau,6,habitation,infra_intacte,1,5,900,27.475739942470902,6.8689349856177255,4945.633189644762,1030.3402478426588,5975.973437487421,0,0
E000009,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000009,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000009,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000009,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000009,1,P000352,infra_intacte,3.33298661989259,aerien,2,habitation,infra_intacte,1,2,500,6.66597323978518,1.666493309946295,1666.493309946295,249.97399649194426,1916.4673064382393,0,0
E000009,1,P007286,infra_intacte,7.27509782129326,aerien,2,habitation,infra_intacte,1,2,500,14.55019564258652,3.63754891064663,3637.54891064663,545.6323365969945,4183.181247243624,0,0
E000010,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000010,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000010,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000010,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000010,1,P000352,infra_intacte,3.33298661989259,aerien,5,habitation,infra_intacte,1,2,500,6.66597323978518,1.666493309946295,1666.493309946295,249.97399649194426,1916.4673064382393,0,0
E000010,1,P007115,infra_intacte,10.5939670191223,semi-aerien,5,habitation,infra_intacte,1,4,750,42.3758680764892,10.5939670191223,7945.475264341724,1589.095052868345,9534.57031721007,0,0
E000011,1,P007111,infra_intacte,12.3144613356693,fourreau,8,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000011,1,P007111,infra_intacte,12.3144613356693,fourreau,8,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000011,1,P007111,infra_intacte,12.3144613356693,fourreau,8,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000011,1,P007982,infra_intacte,49.956115228201,fourreau,8,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000011,1,P000352,infra_intacte,3.33298661989259,aerien,8,habitation,infra_intacte,1,2,500,6.66597323978518,1.666493309946295,1666.493309946295,249.97399649194426,1916.4673064382393,0,0
E000011,1,P007321,infra_intacte,12.8143378133663,fourreau,8,habitation,infra_intacte,1,5,900,64.07168906683151,16.017922266707878,11532.90403202967,2402.6883400061815,13935.592372035851,0,0
E000012,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000012,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000012,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000012,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000012,1,P000241,infra_intacte,75.9819951693543,fourreau,7,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000012,1,P007150,infra_intacte,8.33214989007513,fourreau,7,habitation,infra_intacte,1,5,900,41.66074945037565,10.415187362593912,7498.934901067616,1562.2781043890868,9061.213005456702,0,0
E000013,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000013,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000013,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000013,1,P007982,infra_intacte,49.956115228201,fourreau,3,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000013,1,P000241,infra_intacte,75.9819951693543,fourreau,3,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000013,1,P007151,infra_intacte,10.0290766801889,aerien,3,habitation,infra_intacte,1,2,500,20.0581533603778,5.01453834009445,5014.53834009445,752.1807510141675,5766.719091108618,0,0
E000014,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000014,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000014,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000014,1,P007982,infra_intacte,49.956115228201,fourreau,5,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000014,1,P000241,infra_intacte,75.9819951693543,fourreau,5,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000014,1,P007397,infra_intacte,11.6968926113381,aerien,5,habitation,infra_intacte,1,2,500,23.3937852226762,5.84844630566905,5848.44630566905,877.2669458503575,6725.713251519408,0,0
E000015,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000015,1,P007983,infra_intacte,40.3209288665353,aerien,6,habitation,infra_intacte,1,2,500,80.6418577330706,20.16046443326765,20160.464433267647,3024.0696649901474,23184.534098257795,0,0
E000015,1,P000160,infra_intacte,44.6252544771484,semi-aerien,6,habitation,infra_intacte,1,4,750,178.5010179085936,44.6252544771484,33468.9408578613,6693.788171572261,40162.72902943356,0,0
E000015,1,P000348,infra_intacte,9.12960147203556,aerien,6,habitation,infra_intacte,1,2,500,18.25920294407112,4.56480073601778,4564.80073601778,684.720110402667,5249.520846420447,0,0
E000015,1,P000020,infra_intacte,51.3121054948589,aerien,6,habitation,infra_intacte,1,2,500,102.6242109897178,25.65605274742945,25656.05274742945,3848.4079121144173,29504.460659543867,0,0
E000015,1,P007255,infra_intacte,12.4716405643877,semi-aerien,6,habitation,infra_intacte,1,4,750,49.8865622575508,12.4716405643877,9353.730423290775,1870.746084658155,11224.47650794893,0,0
E000016,1,P007111,infra_intacte,12.3144613356693,fourreau,5,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000016,1,P007983,infra_intacte,40.3209288665353,aerien,5,habitation,infra_intacte,1,2,500,80.6418577330706,20.16046443326765,20160.464433267647,3024.0696649901474,23184.534098257795,0,0
E000016,1,P000160,infra_intacte,44.6252544771484,semi-aerien,5,habitation,infra_intacte,1,4,750,178.5010179085936,44.6252544771484,33468.9408578613,6693.788171572261,40162.72902943356,0,0
E000016,1,P000348,infra_intacte,9.12960147203556,aerien,5,habitation,infra_intacte,1,2,500,18.25920294407112,4.56480073601778,4564.80073601778,684.720110402667,5249.520846420447,0,0
E000016,1,P000020,infra_intacte,51.3121054948589,aerien,5,habitation,infra_intacte,1,2,500,102.6242109897178,25.65605274742945,25656.05274742945,3848.4079121144173,29504.460659543867,0,0
E000016,1,P007333,infra_intacte,10.3639351214682,aerien,5,habitation,infra_intacte,1,2,500,20.7278702429364,5.1819675607341,5181.9675607341005,777.295134110115,5959.262694844216,0,0
E000017,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000017,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000017,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000017,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000017,1,P000241,infra_intacte,75.9819951693543,fourreau,7,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000017,1,P000029,infra_intacte,18.9457207565174,aerien,7,habitation,infra_intacte,1,2,500,37.8914415130348,9.4728603782587,9472.8603782587,1420.929056738805,10893.789434997505,0,0
E000017,1,P007325,infra_intacte,8.42688269265196,fourreau,7,habitation,infra_intacte,1,5,900,42.1344134632598,10.53360336581495,7584.194423386763,1580.0405048722423,9164.234928259006,0,0
E000018,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000018,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000018,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000018,1,P007982,infra_intacte,49.956115228201,fourreau,3,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000018,1,P000241,infra_intacte,75.9819951693543,fourreau,3,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000018,1,P000029,infra_intacte,18.9457207565174,aerien,3,habitation,infra_intacte,1,2,500,37.8914415130348,9.4728603782587,9472.8603782587,1420.929056738805,10893.789434997505,0,0
E000018,1,P007381,infra_intacte,9.80887356986274,semi-aerien,3,habitation,infra_intacte,1,4,750,39.23549427945096,9.80887356986274,7356.655177397055,1471.331035479411,8827.986212876465,0,0
E000019,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000019,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000019,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000019,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000019,1,P000241,infra_intacte,75.9819951693543,fourreau,2,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000019,1,P000170,infra_intacte,21.8831919484578,aerien,2,habitation,infra_intacte,1,2,500,43.7663838969156,10.9415959742289,10941.5959742289,1641.239396134335,12582.835370363235,0,0
E000019,1,P007215,infra_intacte,7.51222531488334,fourreau,2,habitation,infra_intacte,1,5,900,37.5611265744167,9.390281643604174,6761.002783395006,1408.5422465406261,8169.545029935633,0,0
E000020,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000020,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000020,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000020,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000020,1,P000241,infra_intacte,75.9819951693543,fourreau,7,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000020,1,P000170,infra_intacte,21.8831919484578,aerien,7,habitation,infra_intacte,1,2,500,43.7663838969156,10.9415959742289,10941.5959742289,1641.239396134335,12582.835370363235,0,0
E000020,1,P007145,infra_intacte,7.75407103642654,aerien,7,habitation,infra_intacte,1,2,500,15.50814207285308,3.87703551821327,3877.03551821327,581.5553277319905,4458.59084594526,0,0
E000021,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000021,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000021,1,P007111,infra_intacte,12.3144613356693,fourreau,3,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000021,1,P007982,infra_intacte,49.956115228201,fourreau,3,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000021,1,P000241,infra_intacte,75.9819951693543,fourreau,3,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000021,1,P000170,infra_intacte,21.8831919484578,aerien,3,habitation,infra_intacte,1,2,500,43.7663838969156,10.9415959742289,10941.5959742289,1641.239396134335,12582.835370363235,0,0
E000021,1,P007225,infra_intacte,10.3993778636477,aerien,3,habitation,infra_intacte,1,2,500,20.7987557272954,5.19968893182385,5199.68893182385,779.9533397735776,5979.642271597428,0,0
E000022,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000022,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000022,1,P007111,infra_intacte,12.3144613356693,fourreau,6,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000022,1,P007982,infra_intacte,49.956115228201,fourreau,6,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000022,1,P000241,infra_intacte,75.9819951693543,fourreau,6,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000022,1,P000040,infra_intacte,15.2944907641422,aerien,6,habitation,infra_intacte,1,2,500,30.5889815282844,7.6472453820711,7647.2453820711,1147.0868073106649,8794.332189381765,0,0
E000022,1,P007277,infra_intacte,9.02547153965115,aerien,6,habitation,infra_intacte,1,2,500,18.0509430793023,4.512735769825575,4512.735769825575,676.9103654738362,5189.646135299411,0,0
E000023,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000023,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000023,1,P007111,infra_intacte,12.3144613356693,fourreau,2,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000023,1,P007982,infra_intacte,49.956115228201,fourreau,2,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000023,1,P000241,infra_intacte,75.9819951693543,fourreau,2,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000023,1,P000298,infra_intacte,17.8683661881297,aerien,2,habitation,infra_intacte,1,2,500,35.7367323762594,8.93418309406485,8934.183094064849,1340.1274641097275,10274.310558174577,0,0
E000023,1,P007122,infra_intacte,10.5829298832587,fourreau,2,habitation,infra_intacte,1,5,900,52.9146494162935,13.228662354073375,9524.63689493283,1984.2993531110062,11508.936248043836,0,0
E000024,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000024,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000024,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000024,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000024,1,P000241,infra_intacte,75.9819951693543,fourreau,7,habitation,infra_intacte,1,5,900,379.90997584677154,94.97749396169289,68383.79565241888,14246.624094253933,82630.41974667281,0,0
E000024,1,P000298,infra_intacte,17.8683661881297,aerien,7,habitation,infra_intacte,1,2,500,35.7367323762594,8.93418309406485,8934.183094064849,1340.1274641097275,10274.310558174577,0,0
E000024,1,P007368,infra_intacte,12.3590774620561,aerien,7,habitation,infra_intacte,1,2,500,24.7181549241122,6.17953873102805,6179.538731028049,926.9308096542075,7106.469540682257,0,0
E000025,1,P007111,infra_intacte,12.3144613356693,fourreau,7,habitation,infra_intacte,1,5,900,61.5723066783465,15.393076669586625,11083.01520210237,2308.961500437994,13391.976702540363,0,0
E000025,1,P007982,infra_intacte,49.956115228201,fourreau,7,habitation,infra_intacte,1,5,900,249.78057614100499,62.445144035251246,44960.5037053809,9366.771605287688,54327.275310668585,0,0
E000025,1,P000181,infra_intacte,6.18934271279126,aerien,7,habitation,infra_intacte,1,2,500,12.37868542558252,3.09467135639563,3094.67135639563,464.2007034593445,3558.8720598549744,0,0
E000025,1,P000394,infra_intacte,37.5183055134459,fourreau,7,habitation,infra_intacte,1,5,900,187.59152756722952,46.89788189180738,33766.47496210131,7034.682283771107,40801.15724587242,0,0
E000025,1,P000395,infra_intacte,61.6365018431784,fourreau,7,habitation,infra_intacte,1,5,900,308.182509215892,77.045627303973,55472.85165886056,11556.84409559595,67029.69575445651,0,0
E000025,1,P000381,infra_intacte,55.0605613618661,aerien,7,habitation,infra_intacte,1,2,500,110.1211227237322,27.53028068093305,27530.28068093305,4129.542102139957,31659.822783073007,0,0
E000025,1,P007251,infra_intacte,7.71576907713709,aerien,7,habitation,infra_intacte,1,2,500,15.43153815427418,3.857884538568545,3857.8845385685454,578.6826807852818,4436.567219353828,0,0
