id_batiment,is_hospital,infra_id,type_infra,longueur,man_hours,time_total_h,material_cost,labor_cost,cost_total,plan_order,phase,cost_cum,time_cum_h,pct_cum_all
E000275,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,306,1.0,484149.7256208463,455.27043083112477,0.12178943531120683
E000275,0,P000717,a_remplacer,5.06471817304192,10.12943634608384,2.53235908652096,2532.3590865209603,379.85386297814404,2912.2129494991045,306,1.0,487061.9385703454,457.8027899176457,0.12252201193338845
E000275,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,306,1.0,489844.9788964106,460.2228249837894,0.12322209476277589
E000275,0,P007618,a_remplacer,3.98512786168602,7.97025572337204,1.99256393084301,1992.56393084301,298.8845896264515,2291.4485204694615,306,1.0,492136.4274168801,462.2153889146324,0.12379851607747314
E000275,0,P008012,a_remplacer,2.80432575486411,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,306,1.0,493748.91472592694,463.61755179206443,0.12420414249513448
E000317,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,307,1.0,503520.9189219607,472.1149467451373,0.12666232187624957
E000317,0,P008013,a_remplacer,8.28759638847956,41.4379819423978,10.35949548559945,7458.836749631604,1553.9243228399175,9012.761072471521,307,1.0,512533.6799944322,482.4744422307367,0.12892951118468832
E000317,0,P008016,a_remplacer,8.04338585809972,40.2169292904986,10.05423232262465,7239.0472722897475,1508.1348483936974,8747.182120683445,307,1.0,521280.8621151156,492.5286745533614,0.1311298932455812
E000317,0,P008010,a_remplacer,7.57564714734482,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,307,1.0,529519.3783878532,501.9982334875424,0.13320231876099842
E000317,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,307,1.0,535721.9830878035,507.39180279184706,0.13476260411052926
E000317,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,307,1.0,541873.4247145215,512.7408824672541,0.13631001922288347
E000317,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,307,1.0,547509.4674381912,517.6417891834885,0.1377277840678916
E000317,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,307,1.0,552150.8148691122,522.9766712879955,0.13889533008265
E000317,0,P000476,a_remplacer,4.08484495788828,20.4242247894414,5.10605619736035,3676.360462099452,765.9084296040525,4442.268891703505,307,1.0,556593.0837608157,528.0827274853558,0.14001279724454363
E000317,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,307,1.0,560192.4438938289,531.2126058618891,0.14091822797161718
E000317,0,P000635,a_remplacer,5.16644492273189,10.33288984546378,2.583222461365945,2583.222461365945,387.48336920489174,2970.705830570837,307,1.0,563163.1497243998,533.795828323255,0.1416655186679343
E000317,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,307,1.0,565946.1900504649,536.2158633893987,0.14236560149732172
E000317,0,P007584,a_remplacer,3.081639376471,6.163278752942,1.5408196882355,1540.8196882355,231.122953235325,1771.942641470825,307,1.0,567718.1326919358,537.7566830776342,0.14281133942153895
E000317,0,P008012,a_remplacer,2.80432575486411,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,307,1.0,569330.6200009827,539.1588459550662,0.14321696583920032
E000317,0,P000470,a_remplacer,2.57224945914596,5.14449891829192,1.28612472957298,1286.1247295729802,192.91870943594702,1479.0434390089272,307,1.0,570809.6634399915,540.4449706846392,0.14358902401811727
E000327,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,308,1.0,580581.6676360253,548.9423656377121,0.14604720339923238
E000327,0,P008013,a_remplacer,8.28759638847956,41.4379819423978,10.35949548559945,7458.836749631604,1553.9243228399175,9012.761072471521,308,1.0,589594.4287084969,559.3018611233116,0.1483143927076711
E000327,0,P008016,a_remplacer,8.04338585809972,40.2169292904986,10.05423232262465,7239.0472722897475,1508.1348483936974,8747.182120683445,308,1.0,598341.6108291803,569.3560934459363,0.150514774768564
E000327,0,P008010,a_remplacer,7.57564714734482,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,308,1.0,606580.1271019179,578.8256523801173,0.15258720028398123
E000327,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,308,1.0,612782.7318018682,584.2192216844219,0.15414748563351208
E000327,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,308,1.0,618934.1734285862,589.5683013598289,0.15569490074586628
E000327,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,308,1.0,624570.2161522559,594.4692080760633,0.15711266559087442
E000327,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,308,1.0,629211.5635831769,599.8040901805703,0.15828021160563283
E000327,0,P000476,a_remplacer,4.08484495788828,20.4242247894414,5.10605619736035,3676.360462099452,765.9084296040525,4442.268891703505,308,1.0,633653.8324748804,604.9101463779306,0.15939767876752645
E000327,0,P007677,a_remplacer,3.55803562516816,17.7901781258408,4.4475445314602,3202.232062651344,667.13167971903,3869.363742370374,308,1.0,637523.1962172508,609.3576909093907,0.1603710297791224
E000327,0,P008019,a_remplacer,4.16591671935325,16.663666877413,4.16591671935325,3124.4375395149377,624.8875079029875,3749.3250474179254,308,1.0,641272.5212646687,613.523607628744,0.1613141846672877
E000327,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,308,1.0,644871.8813976819,616.6534860052773,0.16221961539436125
E000327,0,P000633,a_remplacer,5.1921602413572,10.3843204827144,2.5960801206786,2596.0801206786,389.41201810179,2985.49213878039,308,1.0,647857.3735364623,619.2495661259559,0.16297062563451342
E000327,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,308,1.0,650640.4138625275,621.6696011920995,0.16367070846390086
E000327,0,P008012,a_remplacer,2.80432575486411,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,308,1.0,652252.9011715744,623.0717640695316,0.1640763348815622
E000327,0,P000470,a_remplacer,2.57224945914596,5.14449891829192,1.28612472957298,1286.1247295729802,192.91870943594702,1479.0434390089272,308,1.0,653731.9446105832,624.3578887991046,0.16444839306047915
E000358,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,309,1.0,663503.9488066171,632.8552837521775,0.16690657244159426
E000358,0,P008013,a_remplacer,8.28759638847956,41.4379819423978,10.35949548559945,7458.836749631604,1553.9243228399175,9012.761072471521,309,1.0,672516.7098790886,643.214779237777,0.169173761750033
E000358,0,P008016,a_remplacer,8.04338585809972,40.2169292904986,10.05423232262465,7239.0472722897475,1508.1348483936974,8747.182120683445,309,1.0,681263.891999772,653.2690115604016,0.1713741438109259
E000358,0,P008010,a_remplacer,7.57564714734482,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,309,1.0,689502.4082725096,662.7385704945826,0.17344656932634311
E000358,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,309,1.0,695705.0129724599,668.1321397988872,0.17500685467587399
E000358,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,309,1.0,701856.4545991779,673.4812194742942,0.1765542697882282
E000358,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,309,1.0,707492.4973228476,678.3821261905287,0.1779720346332363
E000358,0,P000464,a_remplacer,4.85875310412324,24.293765520616198,6.073441380154049,4372.877793710916,911.0162070231074,5283.894000734023,309,1.0,712776.3913235816,684.4555675706827,0.17930121532371063
E000358,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,309,1.0,717417.7387545026,689.7904496751896,0.180468761338469
E000358,0,P000476,a_remplacer,4.08484495788828,20.4242247894414,5.10605619736035,3676.360462099452,765.9084296040525,4442.268891703505,309,1.0,721860.0076462061,694.8965058725499,0.18158622850036266
E000358,0,P008019,a_remplacer,4.16591671935325,16.663666877413,4.16591671935325,3124.4375395149377,624.8875079029875,3749.3250474179254,309,1.0,725609.332693624,699.0624225919032,0.18252938338852795
E000358,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,309,1.0,729208.6928266372,702.1923009684365,0.1834348141156015
E000358,0,P000629,a_remplacer,5.31366434867898,10.62732869735796,2.65683217433949,2656.83217433949,398.5248261509235,3055.3570004904136,309,1.0,732264.0498271276,704.8491331427759,0.18420339908853875
E000358,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,309,1.0,735047.0901531928,707.2691682089196,0.1849034819179262
E000358,0,P007544,a_remplacer,3.33630911377794,6.67261822755588,1.66815455688897,1668.1545568889699,250.2231835333455,1918.3777404223154,309,1.0,736965.467893615,708.9373227658086,0.18538605606669806
E000358,0,P008012,a_remplacer,2.80432575486411,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,309,1.0,738577.9552026619,710.3394856432407,0.1857916824843594
E000358,0,P000470,a_remplacer,2.57224945914596,5.14449891829192,1.28612472957298,1286.1247295729802,192.91870943594702,1479.0434390089272,309,1.0,740056.9986416708,711.6256103728136,0.18616374066327637
E000363,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,310,1.0,749829.0028377046,720.1230053258865,0.1886219200443915
E000363,0,P008013,a_remplacer,8.28759638847956,41.4379819423978,10.35949548559945,7458.836749631604,1553.9243228399175,9012.761072471521,310,1.0,758841.7639101761,730.482500811486,0.1908891093528302
E000363,0,P008016,a_remplacer,8.04338585809972,40.2169292904986,10.05423232262465,7239.0472722897475,1508.1348483936974,8747.182120683445,310,1.0,767588.9460308596,740.5367331341107,0.1930894914137231
E000363,0,P008010,a_remplacer,7.57564714734482,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,310,1.0,775827.4623035971,750.0062920682917,0.19516191692914034
E000363,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,310,1.0,782030.0670035474,755.3998613725963,0.19672220227867118
E000363,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,310,1.0,788181.5086302655,760.7489410480033,0.1982696173910254
E000363,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,310,1.0,793817.5513539352,765.6498477642377,0.19968738223603352
E000363,0,P000627,a_remplacer,4.90868168597643,24.54340842988215,6.135852107470537,4417.813517378787,920.3778161205806,5338.191333499368,310,1.0,799155.7426874345,771.7856998717083,0.20103022159684567
E000363,0,P000464,a_remplacer,4.85875310412324,24.293765520616198,6.073441380154049,4372.877793710916,911.0162070231074,5283.894000734023,310,1.0,804439.6366881685,777.8591412518623,0.20235940228731997
E000363,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,310,1.0,809080.9841190896,783.1940233563693,0.20352694830207838
E000363,0,P000476,a_remplacer,4.08484495788828,20.4242247894414,5.10605619736035,3676.360462099452,765.9084296040525,4442.268891703505,310,1.0,813523.253010793,788.3000795537296,0.204644415463972
E000363,0,P000462,a_remplacer,3.69477602082419,18.47388010412095,4.618470026030238,3325.298418741771,692.7705039045356,4018.0689226463064,310,1.0,817541.3219334394,792.9185495797598,0.20565517374644976
E000363,0,P008019,a_remplacer,4.16591671935325,16.663666877413,4.16591671935325,3124.4375395149377,624.8875079029875,3749.3250474179254,310,1.0,821290.6469808572,797.084466299113,0.20659832863461505
E000363,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,310,1.0,824890.0071138705,800.2143446756463,0.2075037593616886
E000363,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,310,1.0,827673.0474399356,802.63437974179,0.20820384219107604
E000363,0,P007645,a_remplacer,3.03521930158189,6.07043860316378,1.517609650790945,1517.609650790945,227.64144761864173,1745.2510984095866,310,1.0,829418.2985383453,804.151989392581,0.20864286577097998
E000363,0,P008012,a_remplacer,2.80432575486411,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,310,1.0,831030.7858473922,805.554152270013,0.20904849218864135
E000363,0,P000470,a_remplacer,2.57224945914596,5.14449891829192,1.28612472957298,1286.1247295729802,192.91870943594702,1479.0434390089272,310,1.0,832509.829286401,806.840276999586,0.2094205503675583
E000260,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,311,1.0,842281.8334824349,815.3376719526589,0.21187872974867342
E000260,0,P008013,a_remplacer,8.28759638847956,41.4379819423978,10.35949548559945,7458.836749631604,1553.9243228399175,9012.761072471521,311,1.0,851294.5945549064,825.6971674382584,0.21414591905711214
E000260,0,P008010,a_remplacer,7.57564714734482,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,311,1.0,859533.1108276439,835.1667263724394,0.21621834457252936
E000260,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,311,1.0,865735.7155275942,840.560295676744,0.21777862992206024
E000260,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,311,1.0,871887.1571543122,845.909375352151,0.21932604503441444
E000260,0,P000740,a_remplacer,5.23566836620947,26.17834183104735,6.544585457761838,4712.101529588524,981.6878186642757,5693.7893482528,311,1.0,877580.946502565,852.4539608099128,0.22075833623031554
E000260,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,311,1.0,883216.9892262347,857.3548675261472,0.22217610107532365
E000260,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,311,1.0,887858.3366571558,862.6897496306542,0.22334364709008206
E000260,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,311,1.0,891457.696790169,865.8196280071875,0.22424907781715564
E000260,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,311,1.0,894240.7371162341,868.2396630733311,0.22494916064654308
E000260,0,P007702,a_remplacer,4.73832300241692,9.47664600483384,2.36916150120846,2369.1615012084603,355.374225181269,2724.5357263897295,311,1.0,896965.2728426239,870.6088245745397,0.22563452645394222
E000260,0,P008012,a_remplacer,2.80432575486411,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,311,1.0,898577.7601516708,872.0109874519717,0.2260401528716036
E000370,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,312,1.0,908349.7643477046,880.5083824050446,0.22849833225271868
E000370,0,P008013,a_remplacer,8.28759638847956,41.4379819423978,10.35949548559945,7458.836749631604,1553.9243228399175,9012.761072471521,312,1.0,917362.5254201761,890.8678778906441,0.23076552156115743
E000370,0,P008016,a_remplacer,8.04338585809972,40.2169292904986,10.05423232262465,7239.0472722897475,1508.1348483936974,8747.182120683445,312,1.0,926109.7075408596,900.9221102132688,0.23296590362205033
E000370,0,P008010,a_remplacer,7.57564714734482,37.8782357367241,9.469558934181025,6818.0824326103375,1420.4338401271539,8238.516272737492,312,1.0,934348.2238135971,910.3916691474498,0.23503832913746756
E000370,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,312,1.0,940550.8285135474,915.7852384517544,0.2365986144869984
E000370,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,312,1.0,946702.2701402655,921.1343181271614,0.2381460295993526
E000370,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,312,1.0,952338.3128639351,926.0352248433958,0.23956379444436074
E000370,0,P000464,a_remplacer,4.85875310412324,24.293765520616198,6.073441380154049,4372.877793710916,911.0162070231074,5283.894000734023,312,1.0,957622.2068646691,932.1086662235498,0.24089297513483504
E000370,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,312,1.0,962263.5542955901,937.4435483280567,0.24206052114959345
E000370,0,P000476,a_remplacer,4.08484495788828,20.4242247894414,5.10605619736035,3676.360462099452,765.9084296040525,4442.268891703505,312,1.0,966705.8231872936,942.5496045254171,0.24317798831148707
E000370,0,P000462,a_remplacer,3.69477602082419,18.47388010412095,4.618470026030238,3325.298418741771,692.7705039045356,4018.0689226463064,312,1.0,970723.89210994,947.1680745514473,0.24418874659396483
E000370,0,P008019,a_remplacer,4.16591671935325,16.663666877413,4.16591671935325,3124.4375395149377,624.8875079029875,3749.3250474179254,312,1.0,974473.2171573578,951.3339912708005,0.24513190148213013
E000370,0,P005100,a_remplacer,6.25975675306654,12.51951350613308,3.12987837653327,3129.87837653327,469.4817564799905,3599.3601330132606,312,1.0,978072.5772903711,954.4638696473338,0.2460373322092037
E000370,0,P000621,a_remplacer,6.05514938826793,12.11029877653586,3.027574694133965,3027.574694133965,454.13620412009476,3481.7108982540594,312,1.0,981554.2881886251,957.4914443414677,0.24691316788931583
E000370,0,P000494,a_remplacer,4.84007013228732,9.68014026457464,2.42003506614366,2420.0350661436596,363.005259921549,2783.040326065209,312,1.0,984337.3285146903,959.9114794076114,0.24761325071870327
E000370,0,P007533,a_remplacer,2.84839658610424,11.39358634441696,2.84839658610424,2136.29743957818,427.259487915636,2563.5569274938157,312,1.0,986900.885442184,962.7598759937157,0.24825812178660944
E000370,0,P008017,a_remplacer,4.27226322548612,8.54452645097224,2.13613161274306,2136.13161274306,320.419741911459,2456.551354654519,312,1.0,989357.4367968385,964.8960076064587,0.24887607525526564
E000370,0,P008012,a_remplacer,2.80432575486411,5.60865150972822,1.402162877432055,1402.162877432055,210.32443161480825,1612.4873090468632,312,1.0,990969.9241058854,966.2981704838908,0.249281701672927
E000370,0,P000470,a_remplacer,2.57224945914596,5.14449891829192,1.28612472957298,1286.1247295729802,192.91870943594702,1479.0434390089272,312,1.0,992448.9675448943,967.5842952134637,0.24965375985184396
E000106,0,P007990,a_remplacer,18.7028610321555,37.405722064311,9.35143051607775,9351.43051607775,1402.7145774116625,10754.145093489413,314,1.0,1003203.1126383838,976.9357257295414,0.252358999964314
E000106,0,P001391,a_remplacer,7.63593644945982,38.1796822472991,9.544920561824775,6872.342804513838,1431.7380842737161,8304.080888787554,314,1.0,1011507.1935271713,986.4806462913663,0.2544479184717594
E000106,0,P005500,a_remplacer,13.1420349052071,26.2840698104142,6.57101745260355,6571.01745260355,985.6526178905325,7556.670070494082,314,1.0,1019063.8635976653,993.0516637439698,0.2563488233613334
E000106,0,P007752,a_remplacer,3.12835142463862,6.25670284927724,1.56417571231931,1564.1757123193102,234.62635684789652,1798.8020691672066,314,1.0,1020862.6656668326,994.6158394562891,0.25680131786178895
E000107,0,P007990,a_remplacer,18.7028610321555,37.405722064311,9.35143051607775,9351.43051607775,1402.7145774116625,10754.145093489413,315,1.0,1031616.810760322,1003.9672699723668,0.259506557974259
E000107,0,P001391,a_remplacer,7.63593644945982,38.1796822472991,9.544920561824775,6872.342804513838,1431.7380842737161,8304.080888787554,315,1.0,1039920.8916491095,1013.5121905341916,0.2615954764817044
E000107,0,P005500,a_remplacer,13.1420349052071,26.2840698104142,6.57101745260355,6571.01745260355,985.6526178905325,7556.670070494082,315,1.0,1047477.5617196036,1020.0832079867952,0.2634963813712784
E000107,0,P007689,a_remplacer,5.1037127857757,10.2074255715514,2.55185639288785,2551.8563928878502,382.77845893317755,2934.634851821028,315,1.0,1050412.1965714246,1022.6350643796831,0.2642345982957836
E000197,0,P008003,a_remplacer,16.9947899061457,33.9895798122914,8.49739495307285,8497.394953072851,1274.6092429609275,9772.004196033778,316,1.0,1060184.2007674584,1031.1324593327558,0.26669277767689875
E000197,0,P000732,a_remplacer,10.7871386086093,21.5742772172186,5.39356930430465,5393.56930430465,809.0353956456976,6202.604699950348,316,1.0,1066386.8054674088,1036.5260286370606,0.2682530630264296
E000197,0,P000719,a_remplacer,10.698159350814,21.396318701628,5.349079675407,5349.079675407001,802.36195131105,6151.44162671805,316,1.0,1072538.247094127,1041.8751083124675,0.26980047813878383
E000197,0,P008001,a_remplacer,9.80181343246892,19.60362686493784,4.90090671623446,4900.90671623446,735.1360074351691,5636.042723669629,316,1.0,1078174.2898177966,1046.776015028702,0.27121824298379194
E000197,0,P008004,a_remplacer,4.2679056836056,21.339528418028003,5.334882104507001,3841.11511524504,800.2323156760501,4641.347430921091,316,1.0,1082815.6372487177,1052.110897133209,0.27238578899855037
